path	bytes	kind	sha256	symlink_target	retention_class	reason_code	reason
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_CHINESE_TAIWAN.json	7163	file	0c60ffa01955e095b26fc391098322e4bed7c52b2f2a3cd4b0964d3f36f600b3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_CLASSIC_LITHUANIAN_LITHUANIA.json	3919	file	43173f4682aa7396067f02aa3392e5aa7be62586268b68dfcaa8d3023cbb1650	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_CORSICAN_FRANCE.json	3776	file	981dbba2696f69746e3551c840404e1fd6b0716b6a7ca049281c4364784bf7d3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_CROATIAN_BOSNIA_HERZEGOVINA.json	4850	file	a296b04384063fe765a68d7eea974ac2e95ecd6caeaf4c68a9c264cf6ea7617e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_CROATIAN_CROATIA.json	4621	file	8f2dc49d4e3aee24c58013aef7ba380ff5a480f443845a51c55325ca6279d3aa	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_CZECH_CZECH_REPUBLIC.json	4722	file	2f6ee8e3f15e368a2666963123c830406effab6aff62c65716a8cbdc1c64cbae	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DANISH_DENMARK.json	4598	file	32fba1985c19022cd5583d9827d40bd2e51141bb3086087381c88f972190e8cd	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DARI_AFGHANISTAN.json	2567	file	5963f7f9fe30250cc9f5d7bf0a7a4366791e2a84f95f189091bc99efa1602a3d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DHIVEHI_MALDIVES.json	4613	file	12dd953c98eab6940197281adb7e1fe0b99c9ab462fdfab9c846f79d060ad2fa	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DIVEHI_MALDIVES.json	3882	file	a71d9a6366b2d5e048359108db4598f2cff3facfc3cdc46047df72b0c945a7e1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DUTCH_BELGIUM.json	4557	file	7ed24e9a3387f75f110d273f86b91aac8fc67228cd9d168c21cad485818d78fc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DUTCH_NETHERLANDS.json	4575	file	5e3d66de236967fb0b89b13d089e9d33459ab42b27299689b1ebfe30833655a3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_DZONGHKA_BHUTAN.json	2578	file	f13f4cea2e4344fd572766689c86eaf24ea1b9d9e2812a974717825fccae02b8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_EDO_NIGERIA.json	2518	file	ced18e3cb879657bcdf0e402813eae73603291b6da213a51d6074e205f968694	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_AUSTRALIA.json	4623	file	ed2b870adfb659498275248cf3b83ce5aeeb0e26a73614eaaa7713baf6a9eeb8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_BELIZE.json	2548	file	bf31ab1d9fb63394c9fbef0bc3c2d01dbfebe77e399224a124e630452aa24fdc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_CANADA.json	4550	file	135362c032d1eda642152413dc2e4cca31d12be5c59cfacfe2ee324f7ece762f	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_CARIBBEAN.json	2575	file	feee9ab3f3cb21804cac96b6a43c2014c6264ea836c486d8357ae3a5c56b9510	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_GENERAL.json	4580	file	7157756c6aca0f66db83af624c654602aafbaf38dbceeb562deea6e34a378c44	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_HONG_KONG.json	2585	file	e15b661af0b6de72857714f2579e229e47c9e66ead56bf6008352a3c70873d88	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_INDIA.json	4577	file	aa4f3edbf39f0b263eb450db5a58595a97d7a87ea9d8cc8619b911f7184d013a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_INDONESIA.json	2588	file	78f7f13f4e56160c40dcc2687f8a9eca8122f73b6d1df795cea58fcd80401ced	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_IRELAND.json	4594	file	813599bece24604c61bbbe0cae01f67d5a3c51fac07a4a3d2446a6136aa674d2	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_JAMAICA.json	2545	file	884ec8d05445af21011a1a2368dabbba4be3b7ca4a7aafa71c374ce4f105e6fa	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_MALAYSIA.json	2558	file	9a847ee6661411b4cd7fde299f9334a6621d0cb7adaf2b51fe0416de5f95e7ea	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_NEW_ZEALAND.json	2589	file	439bdfd051054ec9da87f2c94a229fa486d4cc13f0f2f1456d3dede425de4468	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_PHILIPPINES.json	2591	file	cb8a2d1b3db23fccb8e089063157984592f589a420dfeaa15ec989b2a44e15b1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_SINGAPORE.json	2569	file	0e04e5274ee98d723bcbf0a646f3b1d4a4d790405364b8b112124d682273f5f8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_SOUTH_AFRICA.json	2600	file	456224f8ebf460237b6c1df812369fd8b7ff92bdaf3045c3e92925b105b9b760	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_TRINIDAD.json	2558	file	a9670ec8b95b32dd3e3f77fa702dfcac0b709b960a520c945983ae978e7c9636	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_UNITED_KINGDOM.json	2622	file	20a0fe4ad54bec397ce4505cf3f2a79bfaeeca90942cb8201544e2310cc0ab00	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_UNITED_STATES.json	4890	file	cf022f36f98748d96131baede911c9d0ec0f1047bc1f3e64f3e86523f637461d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ENGLISH_ZIMBABWE.json	2558	file	1a601ede173dfbd0f1e97ae6095fd731512aa8b8670b3581ec558884e5f88388	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ESTONIAN_ESTONIA.json	4812	file	c50c3d315c5a4dec65bc3a462c22dffea66b3d8b317ecf2ee3388c18d0062448	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FAEROESE_FAEROE_ISLANDS.json	2633	file	f2846ae76d0e6a6484243f7aa90c0a5da9d3e657cd40ab1130fa61a6b2ab8053	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FARSI_IRAN.json	4832	file	f881f9ec57c6c51584e67a0ffed5ab63b08fceefd72d923cbc55b694103b1cdb	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FILIPINO_PHILIPPINES.json	2600	file	1db04feb209e2a0ca08ccbaaeb9f087bfd5fefdb83be351ba07acea2494e39c9	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FINNISH_FINLAND.json	2545	file	2079a203cd045c0cc752d577f17625bb7e1274daeb91aa7fd990c0be252135ca	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_BELGIUM.json	2534	file	3aed82bc577d85dacfe583690db5f77da5c52e5d480ac70cd0d9f82a12ab7012	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_CAMEROON.json	2636	file	7c39cd1fe938fcafdf94dbf785e1e45a48b7a3b2dadd687e0bb6cd4bd2fd29fa	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_CANADA.json	4790	file	6f435b8a68035c324a946463607325195b69dc796c2012f0f5ccc22ef92843a3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_CONGO.json	2601	file	bd1d3a1b5ea16d83339ae4cedd9ad4f99fbb72ebcc2be3a9cee5ac5a66879208	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_COTE_D_IVOIRE.json	5008	file	6c79a543d9d746c2fe350cf5f4dff66ec12b20d5619a84def8d477942040f006	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_FRANCE.json	5001	file	f06335d349ad59c3a77ac6c4a56bbcc7a6a4390b66d07d004dc4b30005b23635	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_HAITI.json	2634	file	eed6939688b8923e6d9b2ed0a1619cbc393d16f6dae2b547d593dac1f8736b98	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_LUXEMBOURG.json	2682	file	9378004112df6903476f40c45b7a3bcf8f6432d5cae39af244954137dfc1dc4e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_MALI.json	2624	file	0e5239c6f2e075f1dc00874c9f72c0a7834bf6af6174e4c927b8b8d2fbc05dfb	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_MONACO.json	2642	file	8419cd7e0bab532598364139bf5298bcf18c38d700600c4aa7227fb4b06d809e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_MOROCCO.json	2654	file	04d77346c43c6af6b223e87cbe4dbc3d227814e50ae185b1b0b907d1d29eb492	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_NORTH_AFRICA.json	2844	file	9cbc347c45040fc80b850f38b893404603d6f43a2b66331aa93254cf55fc619b	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_REUNION.json	2704	file	9c2e1a9b2df0bee756a8860e3fe0c315adf2aaec77a84cf4bfb2a05425566e99	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_SENEGAL.json	5029	file	f483fffd4b6fe8f42489f2bb1de5d626bd53f747bf73737054cf821824e387e8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_SWITZERLAND.json	5038	file	7ed389ce0f891f8fa921de4031203ab90dbb9355c4efced97dd69d3360ae6940	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_WEST_INDIES.json	2744	file	090a28fe41faee4a74e25fc704497612c01154d94d11187a668478b5c95befa1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRENCH_ZAIRE.json	3988	file	4f22a39af045350f4ea6c163624adee3c28f6498e1e1dc547c1d72f3c1b3c32c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FRISIAN_NETHERLANDS.json	2698	file	a7325b7d8c75cd913bd5b3824fdea29b10064e83af667fa4ff016a191ec9cdc2	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_FULFULDE_NIGERIA.json	2668	file	11bb27f6067ecc24a1af781ab0873a0653fbc991fb37fd437522b18eb92dba7d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GALICIAN_GALICIAN.json	4993	file	89a2e68ca263091258f85bfbb346be6d64eda6db198d3f7fb8c4b3935f9b8200	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GALICIAN_SPAIN.json	4147	file	c70c1222d876a0b1f7d52cd809ad657844b675eaffbc76d1b1c23144ae3af817	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GEORGIAN_GEORGIA.json	4980	file	723e071177dca904cbfcc5fdb06deebf4db7fded6f42f5e47d128605836a945d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GERMAN_AUSTRIA.json	4974	file	71b0838bb7f066ba43c423551ed7f357a8e813cd924661ce01d7d919bb387fb1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GERMAN_GERMANY.json	4974	file	229dd7b48fd02d6b10485afeb9838b01b484604e625ed603d35827dffedf7554	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GERMAN_LIECHTENSTEI.json	4243	file	5da6693d8919b0ae72f0b993d8b65f7f0ac910d9d345b6771da11f6238b796f0	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GERMAN_LIECHTENSTEIN.json	2675	file	0cc3693192ab862c16278ce40130a681a40d728fa7780dc318951b393ed9887b	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GERMAN_LUXEMBOURG.json	2642	file	8fd20095422a4e6d1fcac97a8a2b39eadbb626ef9b5a800070c34c1cd470d5e0	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GERMAN_SWITZERLAND.json	4706	file	3596f1483789f8337bec1c05868fcd1da86d063d2b7668d0d0b99bf27739264c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GREEK_GREECE.json	4486	file	08c4123b9fceac5189746d5ec4a400e4373cc01d2894b50ccab3945504937686	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GREENLANDIC_GREENLAND.json	2686	file	2528d740b0e9d7a941405f7578e233bc3b5d4c1c72a2bd17b050dfe7ace0d60c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GUARANI_PARAGUAY.json	2605	file	edbe279080db7c654c0ac39e21726265db7747c4302e9716310a365162ad6c7d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_GUJARATI_INDIA.json	4526	file	cfac971ce0e634483305b8d8088155f2a851cadd7f340d481d90be72f94e4221	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_HAUSA_NIGERIA.json	2598	file	f0dd15868ff6dc9577be1faf80b02890ce83a51ef99be8fc31bca5f0b9e9f231	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_HAWAIIAN_UNITED_STATES.json	2671	file	decfca23338a9f431e26788bc15932a08dbc9ca26ab72bcc91fc44d8fb527a02	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_HEBREW_ISRAEL.json	4532	file	0479c02fca86ab876f2ec71a4b329350e218f71e92f5c9239e14306802a49c03	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_HINDI_INDIA.json	4936	file	f54da3ceb6c5a219c937ee8d033d3630e9086c0ea0347eed8ce347cad25c7588	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_HUNGARIAN_HUNGARY.json	2732	file	a81dc0ef537dfdff8799da622849cd90c6ddd6df9676de5a41c55cf8aeb8e2ce	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_IBIBIO_NIGERIA.json	2709	file	9b5450777aec38f9aa2fab6a480af1e15e445d38ce2f992a199e2ee22d477c1f	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ICELANDIC_ICELAND.json	2732	file	46d17507f5b246a928cc57505fd5eaa95ea2bf3b16ebd6a2d5f9387085234fc1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_IGBO_NIGERIA.json	2672	file	515e7b05bdd07565beebaeed93f0ae6d4f10d3803b9f72011eacd04afbe586e8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_INDONESIAN_INDONESIA.json	2768	file	994ae6f82aa4d8218a2002dfa514003783afff81123c08a6a84dffffce78a3a6	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_INUKTITUT_CANADA.json	5142	file	8d305f666e1c388e7efbdccb13b706b534cf16b86353848255f2f3e169c15942	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_INUKTITUT_CANADA_LATIN.json	5203	file	6545001b3cb6508be9ccbf544d5cb7ab9fdc96f99eba2dec4c1d6bdf565f85de	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_IRISH_GAELIC_IRELAND.json	6137	file	3e1e180bb015f6be03ce62e2d343df08af3af083e1a5ad63c213960bc64ad685	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_IRISH_IRELAND.json	5169	file	14451c2dfd80071496ce4988ec87d1307d69120bc97b60f7e983be33f1ec203e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ISIXHOSA_SOUTH_AFRICA.json	7363	file	db7058a9ec9e50c7f85024523a36780ea32a1ecd717e5532abe1d6988833d8a8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ISIZULU_SOUTH_AFRICA.json	7350	file	7382afe60b902b47b7d3ca6bbd2612406bd3ec020509674057e5ebb5cdb6ba97	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ITALIAN_ITALY.json	7259	file	81d172bb4417752071803540b00361c362f5bfbfc744dff92d9109b9b0a236b3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_ITALIAN_SWITZERLAND.json	4098	file	bf1f6bf78c02ed3d01e29ebc4bb3b1642c22c39bc5cfb724e9946bd8bae912c5	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_JAPANESE_JAPAN.json	7272	file	62797d640cde91197226d5fa4f2338b0f9a1ad47d316ad482d070ed1c5fef987	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KANNADA_INDIA.json	7259	file	67a0a0d3ee86a533c48b1bd8864a60f44826a97f5b457c2fe1e45094cf1b3449	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KANURI_NIGERIA.json	4048	file	0613171f39d8fd2b751be185e1b6a2cf72d25e17c600c11b13abd1d2f81cd822	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KASHMIRI_INDIA.json	5954	file	5325c652be7ea3331ba0566fa0aaf8dd9e2dc62b51626bbd357dfba0871fbfff	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KASHMIRI_PAKISTAN.json	7311	file	1de017b45fc896518b9d3dd206e1bc8455983c0d82be662f30bd63364e5f4019	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KASHMIRI_SASIA.json	4048	file	07f476449d5cd4ffc13f9a273edf0a884f06f547ceff2bf3bcd9e7288dbbe6e5	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KAZAKH_KAZAKHSTAN.json	7311	file	b6fb3a01e8401360f30897d6de7b429b1f2aa863384794f11858aca563fc3604	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KAZAK_KAZAKSTAN.json	5983	file	8b89f87316906c7c4fb2405db43438230146e47f92fd7e6c196a10ce65717d22	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KHMER_CAMBODIA.json	7272	file	363a008e8e31abffcfe155f79a727872d6bcc424f2cac1332a81749b81bbbdef	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KICHE_GUATEMALA.json	4058	file	465b6e47d936e9f8b5354a1b531907cc6ac873ec2d9929c617828b255daa7e1f	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KINYARWANDA_RWANDA.json	4088	file	5829d78a8a71b13bab25e748736022b1f6ea8a58b5c0f9516de5908de2ae154e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KIRGHIZ_KIRGHIZSTAN.json	6039	file	83b0da605887cd777653a1e0d351fa4416042bec224b3b5483caa109b0c9a333	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KIRGHIZ_KIRGHIZ_REPUBLIC.json	6109	file	1fa1bd384c40d4757d5d0f128a157ca0bdd439d667443042128d4e226d5f3347	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KISWAHILI_KENYA.json	4058	file	29d39a1d1c20aba9873c067d084e5e78e0b7fec3a2a2df6a2634acfd5f827371	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KONKANI_INDIA.json	4038	file	9cd3e77f06fbb0c3f8c1d6e1c4ed6d5e16da816cb11a3e9288a999787df1e278	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KOREAN_EXTENDED_WANSUNG_KOREA.json	6154	file	13f5799dad5271c8778733756725c2d3083821e766853da0210ab57263a3e0f4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ttnameid.TT_MS_LANGID_KOREAN_JOHAB_KOREA.json	4119	file	8f8d2ee579a351b4861818936175edcd79ad8d205ff67fc4e61d414cd9bf8772	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
